time,open,high,low,close,volume
2025-12-22T13:55:00+05:30,986.8,987.0,986.1,986.6,101396
2025-12-22T14:00:00+05:30,986.8,987.0,986.5,986.6,93381
2025-12-22T14:05:00+05:30,986.6,986.8,985.8,985.9,346356
2025-12-22T14:10:00+05:30,985.8,986.8,985.5,986.7,387847
2025-12-22T14:15:00+05:30,986.6,987.0,986.1,986.1,293994
2025-12-22T14:20:00+05:30,986.1,987.4,985.9,987.3,411268
2025-12-22T14:25:00+05:30,987.3,988.4,987.1,988.4,382570
2025-12-22T14:30:00+05:30,988.4,988.6,987.0,987.7,356170
2025-12-22T14:35:00+05:30,987.7,988.5,987.2,987.7,532994
2025-12-22T14:40:00+05:30,987.7,987.9,986.1,986.9,233413
2025-12-22T14:45:00+05:30,987.0,987.0,986.4,986.7,95793
2025-12-22T14:50:00+05:30,986.8,987.2,986.5,987.0,106384
2025-12-22T14:55:00+05:30,987.0,987.5,986.8,987.4,134609
2025-12-22T15:00:00+05:30,987.3,987.9,986.9,987.8,461719
2025-12-22T15:05:00+05:30,987.8,988.7,987.7,988.0,435832
2025-12-22T15:10:00+05:30,987.9,988.4,987.7,988.1,323523
2025-12-22T15:15:00+05:30,988.0,988.1,986.8,987.2,418194
2025-12-22T15:20:00+05:30,987.2,987.8,987.0,987.3,304319
2025-12-22T15:25:00+05:30,987.3,987.5,987.0,987.2,263589
2025-12-23T09:15:00+05:30,990.5,992.3,987.7,990.2,788683
2025-12-23T09:20:00+05:30,990.2,990.9,989.3,989.6,219954
2025-12-23T09:25:00+05:30,989.6,990.3,989.3,989.7,126046
2025-12-23T09:30:00+05:30,989.8,990.0,989.1,989.5,97282
2025-12-23T09:35:00+05:30,989.5,990.3,989.4,989.8,76649
2025-12-23T09:40:00+05:30,989.6,990.5,989.6,990.4,70909
2025-12-23T09:45:00+05:30,990.4,991.4,990.3,990.9,136072
2025-12-23T09:50:00+05:30,990.5,991.0,990.1,990.2,90269
2025-12-23T09:55:00+05:30,990.4,991.5,990.2,991.4,93579
2025-12-23T10:00:00+05:30,991.4,992.8,991.3,992.6,170340
2025-12-23T10:05:00+05:30,992.7,993.8,992.4,993.0,320759
2025-12-23T10:10:00+05:30,993.1,994.2,993.0,994.1,252147
2025-12-23T10:15:00+05:30,994.0,994.1,993.3,993.4,168150
2025-12-23T10:20:00+05:30,993.4,993.6,992.8,993.0,286314
2025-12-23T10:25:00+05:30,993.0,993.2,992.4,993.0,101254
2025-12-23T10:30:00+05:30,993.1,994.2,992.9,993.0,141481
2025-12-23T10:35:00+05:30,993.0,993.1,992.2,993.0,135723
2025-12-23T10:40:00+05:30,993.0,993.4,992.8,993.0,48400
2025-12-23T10:45:00+05:30,993.1,993.5,992.7,993.0,51710
2025-12-23T10:50:00+05:30,992.9,994.5,992.8,993.7,196001
2025-12-23T10:55:00+05:30,993.7,993.7,992.9,993.0,58355
2025-12-23T11:00:00+05:30,993.0,993.5,992.6,992.9,62807
2025-12-23T11:05:00+05:30,993.0,993.4,992.9,993.0,29783
2025-12-23T11:10:00+05:30,993.1,994.8,992.9,993.4,563167
2025-12-23T11:15:00+05:30,993.5,993.5,993.0,993.4,46074
2025-12-23T11:20:00+05:30,993.4,993.8,992.9,993.0,52155
2025-12-23T11:25:00+05:30,992.9,993.7,992.8,993.5,59491
2025-12-23T11:30:00+05:30,993.5,993.5,992.9,993.1,79111
2025-12-23T11:35:00+05:30,993.1,993.1,992.7,993.0,94234
2025-12-23T11:40:00+05:30,993.1,993.1,992.9,993.1,45807
2025-12-23T11:45:00+05:30,993.1,993.8,992.8,993.2,253875
2025-12-23T11:50:00+05:30,993.3,994.7,993.0,993.6,164828
2025-12-23T11:55:00+05:30,993.8,994.4,993.2,993.2,102402
